timesteps,reward,episode_length
1216,0.0,5
1216,1.0,14
1224,0.0,5
1240,0.0,5
1248,1.0,15
1256,0.0,5
1256,0.0,5
1256,0.0,5
1264,2.0,21
1264,0.0,5
1288,0.0,3
1296,0.0,5
1296,0.0,5
1296,0.0,5
1296,1.0,12
1304,0.0,5
1320,0.0,3
1336,0.0,5
1336,0.0,5
1336,1.0,12
1344,1.0,12
1360,0.0,3
1368,0.0,3
1376,0.0,5
1376,0.0,5
1384,1.0,12
1392,1.0,12
1400,0.0,5
1416,0.0,3
1416,0.0,5
1440,0.0,3
1456,0.0,5
1480,1.0,12
1480,0.0,5
1480,0.0,3
1496,1.0,16
1520,0.0,5
1520,0.0,5
1536,0.0,5
1536,1.0,17
1544,0.0,3
1560,0.0,5
1568,0.0,3
1576,0.0,5
1608,1.0,16
1608,0.0,5
1616,4.0,39
1632,0.0,3
1640,3.0,40
1648,0.0,5
1664,1.0,16
1672,0.0,5
1680,0.0,5
1688,1.0,16
1688,1.0,14
1704,4.0,41
1704,0.0,5
1712,0.0,5
1712,1.0,12
1720,0.0,5
1728,0.0,5
1728,0.0,5
1744,0.0,5
1744,0.0,5
1752,0.0,5
1752,0.0,5
1784,0.0,5
1784,0.0,5
1792,0.0,5
1792,0.0,5
1816,2.0,21
1816,0.0,3
1832,0.0,5
1840,0.0,3
1848,1.0,15
1848,1.0,15
1856,0.0,5
1872,0.0,5
1888,0.0,5
1888,2.0,21
1888,0.0,5
1896,0.0,3
1896,0.0,5
1896,1.0,14
1928,0.0,5
1928,0.0,5
1928,0.0,5
1936,0.0,5
1936,0.0,5
1936,0.0,5
1952,2.0,21
1968,0.0,5
1968,0.0,5
1976,0.0,3
1976,0.0,5
1976,1.0,17
1976,0.0,5
1976,0.0,5
2008,0.0,5
2008,0.0,5
2016,0.0,5
2016,0.0,5
2016,0.0,5
2048,0.0,5
2056,0.0,5
2056,1.0,16
2088,1.0,14
2096,0.0,5
2096,0.0,5
2112,1.0,12
2112,0.0,3
2136,0.0,5
2136,1.0,16
2136,2.0,20
2144,1.0,16
2152,0.0,5
2152,0.0,5
2176,0.0,5
2176,0.0,5
2184,0.0,5
2192,0.0,5
2216,0.0,5
2216,0.0,5
2224,0.0,5
2224,1.0,16
2240,0.0,3
2248,1.0,12
2248,0.0,3
2256,0.0,5
2264,1.0,16
2264,0.0,5
2280,0.0,5
2288,1.0,12
2288,0.0,5
2288,0.0,3
2288,0.0,3
2288,0.0,5
2296,0.0,5
2320,3.0,34
2328,0.0,5
2328,0.0,5
2328,0.0,5
2328,0.0,5
2336,0.0,5
2368,0.0,5
2368,0.0,5
2368,0.0,5
2376,0.0,5
2400,1.0,14
2408,0.0,5
2408,0.0,5
2408,0.0,5
2424,0.0,3
2440,1.0,14
2448,0.0,5
2448,0.0,5
2448,2.0,21
2448,0.0,5
2480,0.0,5
2488,0.0,5
2488,0.0,5
2504,1.0,16
2520,0.0,5
2528,0.0,5
2544,0.0,5
2544,0.0,3
2552,1.0,16
2560,1.0,14
2584,0.0,5
2584,0.0,5
2616,2.0,21
2624,0.0,5
2648,2.0,20
2648,4.0,41
2656,0.0,5
2656,1.0,16
2688,0.0,5
2688,0.0,5
2696,0.0,5
2696,1.0,14
2696,1.0,17
2696,0.0,5
2720,0.0,3
2728,0.0,5
2728,0.0,5
2736,0.0,5
2736,0.0,5
2736,0.0,5
2744,2.0,24
2760,1.0,17
2760,0.0,5
2776,0.0,5
2776,0.0,5
2800,0.0,5
2816,0.0,5
2816,0.0,5
2840,0.0,5
2840,0.0,3
2840,1.0,14
2848,1.0,14
2856,0.0,5
2864,0.0,3
2880,0.0,5
2896,0.0,5
2904,0.0,5
2920,0.0,5
2936,2.0,24
2936,2.0,22
2936,0.0,5
2944,0.0,5
2960,0.0,5
2976,0.0,5
2976,0.0,5
2984,1.0,17
2984,0.0,5
2984,0.0,3
3008,2.0,21
3008,0.0,3
3008,3.0,35
3016,0.0,5
3016,0.0,5
3024,0.0,5
3048,0.0,5
3048,0.0,5
3056,0.0,5
3056,0.0,5
3080,0.0,3
3088,0.0,5
3088,0.0,5
3120,0.0,5
3128,0.0,5
3152,1.0,18
3152,1.0,16
3168,2.0,29
3192,0.0,5
3200,2.0,27
3208,0.0,5
3216,1.0,16
3224,2.0,21
3232,1.0,14
3248,0.0,5
3264,0.0,5
3296,1.0,12
3296,2.0,21
3304,0.0,5
3312,1.0,15
3336,0.0,5
3344,0.0,5
3352,0.0,5
3352,1.0,17
3376,0.0,5
3392,0.0,5
3392,0.0,5
3392,1.0,12
3416,0.0,5
3416,2.0,23
3432,0.0,5
3432,0.0,5
3432,0.0,5
3440,3.0,36
3456,1.0,14
3464,2.0,27
3472,0.0,5
3472,0.0,5
3472,0.0,5
3480,0.0,5
3496,0.0,5
3504,0.0,3
3512,1.0,12
3512,0.0,5
3512,0.0,5
3512,0.0,5
3536,0.0,5
3544,0.0,5
3552,0.0,5
3552,0.0,5
3552,1.0,17
3576,0.0,5
3576,0.0,3
3584,0.0,5
3600,1.0,17
3616,0.0,5
3640,0.0,5
3640,1.0,16
3656,0.0,5
3664,1.0,14
3680,0.0,5
3696,2.0,23
3696,0.0,5
3712,1.0,16
3720,2.0,21
3720,0.0,5
3736,0.0,5
3736,0.0,5
3744,2.0,21
3752,0.0,5
3760,0.0,5
3760,0.0,5
3776,0.0,5
3784,0.0,5
3792,0.0,5
3792,1.0,16
3800,0.0,3
3800,0.0,5
3800,0.0,5
3824,0.0,3
3824,0.0,5
3832,0.0,5
3832,0.0,5
3840,0.0,5
3848,1.0,14
3864,0.0,5
3872,2.0,29
3872,0.0,5
3880,0.0,5
3888,0.0,5
3904,0.0,5
3904,0.0,3
3912,0.0,5
3912,0.0,5
3920,1.0,12
3928,0.0,5
3944,0.0,5
3952,0.0,5
3952,0.0,5
3960,0.0,5
3968,1.0,17
3968,2.0,21
3968,0.0,5
3984,0.0,5
3992,0.0,5
3992,0.0,5
4008,0.0,5
4008,0.0,5
4008,0.0,5
4032,0.0,5
4032,0.0,5
4032,0.0,3
4032,1.0,16
4048,0.0,5
4056,0.0,3
4072,0.0,5
4072,0.0,5
4072,0.0,5
4096,0.0,5
4104,1.0,12
4112,0.0,5
4112,0.0,5
4136,0.0,5
4144,0.0,5
4152,0.0,5
4160,1.0,14
4168,2.0,23
4176,0.0,5
4184,1.0,14
4184,0.0,5
4200,0.0,5
4208,0.0,5
4208,0.0,3
4216,0.0,5
4224,0.0,5
4248,0.0,5
4256,0.0,5
4264,0.0,5
4272,4.0,39
4280,2.0,21
4288,0.0,5
4288,1.0,17
4296,0.0,5
4304,0.0,3
4312,0.0,5
4320,1.0,15
4328,0.0,5
4336,0.0,5
4344,1.0,17
4352,0.0,5
4360,0.0,5
4368,0.0,5
4376,1.0,14
4392,0.0,5
4400,1.0,14
4400,0.0,5
4408,0.0,5
4416,0.0,5
4432,0.0,5
4440,0.0,5
4440,1.0,17
4472,1.0,16
4480,0.0,5
4504,2.0,21
4512,0.0,5
4520,0.0,5
4528,1.0,16
4528,1.0,14
4544,0.0,5
4552,0.0,5
4560,1.0,16
4560,0.0,5
4576,1.0,17
4584,0.0,3
4592,0.0,5
4616,0.0,3
4616,0.0,5
4624,1.0,12
4656,0.0,5
4664,0.0,5
4672,1.0,14
4680,1.0,17
4696,0.0,5
4696,3.0,36
4704,0.0,5
4712,1.0,16
4712,0.0,5
4720,2.0,24
4720,0.0,5
4736,0.0,5
4736,0.0,5
4744,0.0,5
4752,0.0,5
4760,0.0,5
4760,0.0,5
4776,0.0,5
4800,2.0,23
4800,0.0,5
4824,0.0,3
4840,1.0,16
4856,1.0,14
4864,0.0,5
4880,0.0,5
4888,1.0,16
4904,2.0,21
4904,0.0,5
4920,0.0,5
4920,2.0,21
4928,0.0,5
4944,0.0,3
4944,0.0,5
4944,0.0,5
4944,2.0,21
4968,0.0,5
4984,0.0,5
4984,0.0,5
4984,2.0,23
4984,0.0,5
4992,1.0,17
5008,0.0,5
5008,0.0,3
5016,1.0,12
5024,0.0,5
5024,0.0,5
5032,0.0,5
5048,0.0,5
5048,0.0,5
5064,0.0,5
5064,0.0,5
5072,1.0,16
5072,0.0,5
5088,0.0,5
5088,0.0,5
5104,1.0,15
5112,1.0,12
5112,0.0,5
5112,0.0,5
5128,0.0,5
5136,0.0,3
5176,1.0,14
5176,0.0,5
5176,1.0,14
5192,1.0,10
5216,0.0,5
5232,0.0,5
5240,1.0,17
5256,2.0,21
5256,0.0,5
5280,0.0,3
5288,1.0,14
5296,2.0,21
5304,0.0,3
5312,1.0,17
5320,0.0,3
5328,0.0,5
5344,0.0,5
5360,0.0,5
5368,0.0,5
5368,1.0,16
5384,1.0,16
5400,3.0,36
5408,1.0,12
5408,0.0,5
5408,0.0,5
5424,0.0,5
5432,0.0,3
5440,0.0,5
5448,0.0,5
5448,2.0,27
5464,0.0,3
5472,0.0,5
5472,1.0,16
5488,0.0,5
5488,0.0,5
5496,0.0,3
5504,0.0,5
5528,0.0,5
5536,0.0,5
5544,1.0,15
5544,2.0,23
5544,1.0,17
5552,0.0,3
5576,0.0,5
5576,0.0,3
5584,0.0,5
5584,0.0,5
5600,1.0,16
5600,0.0,3
5616,0.0,5
5624,0.0,3
5624,1.0,17
5624,0.0,5
5624,0.0,3
5624,0.0,5
5632,1.0,16
5656,0.0,5
5664,0.0,5
5664,0.0,5
5672,0.0,5
5696,0.0,5
5704,0.0,5
5704,0.0,5
5712,0.0,5
5736,0.0,5
5736,2.0,24
5744,0.0,5
5752,0.0,5
5776,0.0,5
5784,0.0,5
5808,2.0,23
5816,2.0,24
5816,0.0,5
5824,0.0,5
5832,1.0,12
5848,0.0,5
5856,0.0,5
5856,2.0,29
5856,0.0,5
5864,0.0,5
5880,0.0,3
5880,0.0,3
5896,0.0,5
5912,1.0,10
5920,2.0,21
5920,0.0,5
5936,0.0,5
5936,2.0,29
5944,1.0,12
5952,0.0,5
5960,0.0,5
5960,0.0,5
5976,0.0,5
5976,0.0,5
5992,1.0,16
6000,0.0,5
6000,0.0,5
6000,1.0,15
6032,0.0,5
6040,0.0,5
6040,0.0,5
6072,1.0,16
6080,0.0,5
6088,1.0,14
6104,1.0,16
6112,0.0,5
6120,0.0,5
6128,1.0,12
6128,0.0,5
6128,1.0,16
6144,0.0,5
6152,0.0,5
6160,0.0,5
6168,0.0,5
6168,0.0,5
6168,1.0,16
6168,0.0,5
6192,0.0,5
6208,0.0,5
6208,0.0,5
6248,0.0,5
6248,0.0,5
6272,0.0,3
6280,4.0,41
6288,1.0,16
6288,1.0,15
6296,1.0,16
6296,0.0,3
6320,0.0,5
6328,0.0,5
6328,0.0,5
6336,0.0,5
6336,0.0,5
6344,0.0,3
6344,1.0,12
6352,2.0,26
6360,2.0,21
6368,0.0,5
6368,0.0,3
6368,0.0,3
6376,0.0,5
6376,0.0,5
6384,0.0,3
6392,0.0,5
6400,0.0,3
6408,0.0,5
6408,0.0,5
6408,0.0,5
6416,0.0,5
6424,0.0,5
6432,0.0,5
6440,0.0,5
6448,0.0,5
6456,0.0,5
6464,0.0,5
6520,1.0,14
6520,1.0,14
6544,0.0,3
6552,1.0,14
6560,1.0,16
6560,1.0,12
6560,0.0,5
6576,1.0,16
6584,0.0,3
6584,0.0,3
6592,0.0,5
6600,0.0,3
6600,3.0,34
6600,0.0,5
6624,0.0,5
6640,0.0,5
6640,0.0,5
6640,2.0,23
6664,0.0,5
6672,1.0,16
6680,0.0,5
6680,0.0,5
6680,1.0,12
6720,1.0,16
6720,0.0,5
6720,0.0,5
6760,0.0,5
6760,0.0,5
6760,0.0,5
6768,1.0,12
6768,2.0,21
6792,1.0,16
6792,0.0,3
6800,0.0,5
6800,1.0,15
6800,0.0,5
6832,0.0,5
6832,0.0,5
6840,0.0,5
6840,0.0,5
6864,1.0,12
6864,2.0,28
6872,0.0,5
6872,1.0,14
6880,0.0,5
6904,0.0,5
6904,0.0,5
6920,0.0,5
6928,0.0,3
6936,1.0,17
6952,1.0,15
6952,1.0,14
6960,0.0,5
6968,0.0,5
6968,1.0,12
6976,0.0,3
6984,1.0,14
6992,0.0,5
7008,0.0,5
7016,0.0,5
7024,0.0,5
7032,0.0,5
7048,0.0,5
7056,0.0,5
7072,0.0,5
7072,2.0,21
7072,1.0,14
7088,0.0,5
7096,0.0,5
7104,1.0,17
7112,0.0,5
7112,0.0,5
7128,0.0,5
7136,0.0,5
7144,0.0,5
7144,1.0,15
7152,0.0,5
7152,0.0,5
7168,0.0,5
7176,0.0,5
7184,1.0,14
7184,0.0,5
7192,0.0,5
7192,0.0,5
7224,0.0,5
7232,0.0,5
7232,0.0,5
7256,1.0,14
7264,4.0,41
7264,0.0,5
7272,0.0,5
7296,1.0,14
7296,1.0,16
7304,0.0,5
7312,0.0,5
7320,0.0,3
7336,0.0,5
7344,0.0,5
7344,2.0,21
7352,0.0,5
7368,0.0,3
7376,0.0,5
7392,1.0,17
7392,0.0,5
7416,2.0,23
7432,0.0,5
7432,0.0,5
7456,0.0,5
7456,1.0,17
7472,0.0,5
7472,0.0,5
7488,2.0,28
7496,0.0,5
7496,0.0,5
7512,0.0,5
7528,0.0,5
7536,0.0,5
7536,0.0,5
7552,0.0,5
7568,0.0,5
7568,2.0,24
7576,0.0,5
7592,0.0,5
7608,0.0,5
7608,0.0,5
7616,0.0,5
7640,2.0,21
7648,0.0,5
7648,0.0,5
7656,3.0,39
7656,3.0,36
7680,0.0,5
7680,0.0,3
7688,0.0,5
7688,0.0,5
7704,1.0,14
7720,0.0,5
7720,2.0,23
7720,0.0,5
7728,0.0,5
7728,0.0,5
7744,1.0,16
7760,0.0,5
7768,0.0,5
7768,0.0,3
7768,0.0,5
7784,0.0,3
7792,1.0,17
7792,0.0,3
7800,1.0,12
7808,0.0,3
7808,0.0,5
7808,0.0,5
7816,0.0,3
7840,0.0,5
7848,0.0,5
7848,0.0,5
7848,0.0,5
7856,1.0,17
7856,1.0,17
7856,0.0,5
7872,0.0,3
7880,0.0,3
7888,0.0,5
7888,0.0,5
7896,0.0,5
7920,0.0,5
7928,0.0,5
7928,0.0,5
7936,1.0,18
7936,0.0,5
7960,0.0,5
7968,0.0,5
7968,0.0,5
7976,0.0,5
7976,0.0,5
7976,1.0,17
7992,0.0,3
8000,0.0,5
8000,0.0,3
8008,0.0,5
8016,0.0,5
8024,0.0,3
8032,0.0,5
8040,0.0,5
8048,0.0,5
8048,2.0,22
8056,0.0,5
8088,1.0,14
8088,0.0,5
8088,0.0,5
8088,2.0,29
8128,0.0,5
8128,0.0,5
8128,0.0,5
8144,1.0,14
8152,1.0,16
8168,0.0,5
8168,0.0,5
8168,1.0,16
8168,1.0,14
8168,0.0,5
8192,0.0,5
8208,0.0,5
8208,0.0,5
8208,0.0,5
8208,0.0,5
8208,0.0,5
8248,0.0,5
8248,0.0,5
8248,0.0,5
8248,0.0,5
8288,0.0,5
8288,1.0,12
8288,0.0,5
8328,2.0,23
8328,0.0,5
8328,0.0,5
8328,0.0,5
8336,1.0,16
8352,0.0,3
8368,0.0,5
8376,0.0,5
8376,1.0,16
8392,0.0,5
8408,0.0,5
8416,0.0,5
8416,3.0,41
8432,0.0,5
8432,2.0,23
8440,1.0,14
8448,0.0,5
8456,0.0,5
8456,0.0,5
8472,0.0,5
8472,0.0,5
8480,0.0,5
8496,0.0,5
8512,0.0,5
8512,0.0,5
8520,2.0,24
8536,0.0,5
8560,1.0,14
8576,1.0,15
8584,0.0,3
8608,1.0,16
8616,1.0,12
8616,0.0,5
8624,0.0,5
8632,0.0,3
8640,0.0,3
8648,1.0,17
8656,0.0,5
8664,0.0,5
8672,0.0,5
8680,0.0,5
8688,0.0,5
8696,2.0,23
8696,3.0,40
8704,2.0,21
8704,0.0,5
8712,0.0,5
8720,0.0,3
8720,0.0,5
8728,0.0,5
8744,0.0,5
8744,0.0,5
8760,0.0,5
8760,0.0,5
8784,0.0,5
8784,0.0,5
8784,1.0,16
8800,0.0,5
8808,0.0,3
8824,0.0,5
8824,1.0,16
8840,0.0,5
8848,0.0,5
8864,0.0,5
8872,1.0,14
8880,0.0,5
8888,0.0,5
8896,2.0,21
8904,0.0,5
8920,1.0,12
8928,0.0,3
8928,0.0,5
8936,0.0,5
8944,0.0,3
8944,2.0,29
8968,0.0,5
8968,0.0,5
8968,2.0,23
8968,1.0,12
8984,0.0,5
8984,0.0,5
8992,0.0,3
9008,0.0,5
9008,0.0,5
9024,0.0,5
9032,0.0,5
9048,0.0,5
9048,0.0,5
9056,1.0,15
9064,2.0,23
9064,0.0,5
9080,1.0,14
9080,0.0,3
9088,0.0,5
9104,0.0,5
9104,0.0,5
9112,1.0,16
9120,0.0,5
9120,0.0,5
9128,0.0,5
9144,0.0,5
9160,0.0,5
9160,1.0,16
9160,0.0,5
9168,0.0,5
9176,1.0,16
9200,0.0,5
9216,0.0,5
9224,1.0,15
9240,0.0,5
9240,1.0,16
9256,1.0,14
9264,0.0,5
9264,0.0,3
9272,1.0,14
9280,0.0,5
9288,1.0,16
9296,1.0,16
9304,0.0,5
9304,0.0,5
9312,0.0,5
9312,0.0,3
9328,1.0,14
9336,0.0,5
9344,0.0,5
9352,0.0,3
9352,0.0,5
9352,0.0,5
9376,0.0,5
9384,1.0,16
9384,0.0,5
9392,0.0,5
9392,0.0,5
9408,0.0,3
9408,0.0,3
9416,1.0,17
9416,0.0,5
9432,1.0,16
9432,0.0,5
9432,0.0,5
9432,0.0,3
9448,0.0,5
9456,0.0,5
9456,0.0,5
9472,0.0,5
9472,0.0,5
9480,1.0,16
9496,0.0,5
9496,0.0,5
9512,0.0,5
9520,0.0,5
9536,0.0,5
9536,0.0,5
9568,1.0,17
9576,0.0,5
9576,0.0,5
9584,1.0,14
9608,0.0,5
9608,0.0,3
9616,1.0,12
9616,0.0,5
9616,0.0,5
9616,2.0,23
9624,1.0,14
9632,2.0,23
9648,0.0,5
9648,0.0,5
9656,0.0,5
9656,0.0,3
9656,0.0,5
9664,0.0,5
9688,0.0,5
9696,0.0,5
9696,0.0,5
9696,0.0,5
9704,0.0,5
9728,1.0,14
9728,0.0,5
9736,0.0,5
9736,0.0,5
9744,1.0,12
9744,0.0,5
9744,1.0,16
9776,0.0,5
9784,0.0,5
9808,0.0,3
9840,1.0,12
9848,0.0,5
9864,1.0,16
9880,2.0,23
9880,0.0,5
9888,0.0,5
9888,1.0,14
9896,2.0,21
9904,0.0,5
9912,2.0,23
9920,0.0,5
9920,0.0,5
9928,0.0,5
9928,0.0,5
9928,2.0,23
9936,0.0,5
9944,0.0,5
9944,0.0,3
9952,0.0,3
9952,0.0,5
9968,0.0,5
9968,0.0,5
9976,0.0,5
9984,0.0,5
9992,0.0,5
9992,0.0,5
10016,0.0,5
10024,0.0,5
10040,1.0,15
10056,0.0,5
10080,0.0,5
10088,1.0,15
10096,0.0,5
10112,1.0,15
10120,0.0,5
10128,2.0,23
10128,0.0,5
10136,0.0,3
10152,2.0,23
10152,0.0,3
10160,2.0,21
10176,0.0,3
10176,0.0,3
10176,0.0,5
10184,0.0,3
10200,0.0,3
10208,0.0,3
10208,1.0,14
10208,2.0,23
10216,0.0,5
10216,0.0,5
10224,0.0,3
10232,1.0,14
10232,0.0,3
10248,0.0,5
10248,0.0,5
10256,0.0,3
10256,0.0,3
10288,0.0,5
10296,2.0,21
10296,0.0,5
10296,0.0,5
10312,0.0,3
10320,0.0,3
10336,0.0,3
10336,1.0,15
10336,0.0,5
10344,0.0,3
10360,0.0,3
10376,0.0,5
10376,0.0,4
10384,2.0,21
10400,2.0,22
10408,1.0,14
10416,0.0,5
10416,2.0,21
10424,0.0,5
10448,1.0,14
10448,0.0,5
10456,0.0,5
10464,0.0,5
10472,1.0,14
10488,1.0,14
10488,0.0,5
10488,0.0,5
10496,1.0,12
10496,0.0,5
10504,0.0,5
10512,0.0,5
10512,1.0,12
10528,0.0,5
10528,0.0,5
10528,0.0,5
10544,0.0,5
10552,0.0,5
10552,0.0,5
10568,0.0,5
10568,0.0,5
10568,0.0,5
10584,0.0,5
10592,0.0,5
10592,0.0,5
10608,0.0,5
10608,0.0,5
10608,0.0,5
10624,0.0,5
10632,0.0,5
10632,0.0,5
10632,1.0,17
10648,0.0,5
10648,0.0,5
10648,0.0,5
10672,0.0,5
10672,0.0,5
10680,2.0,23
10688,0.0,5
10688,0.0,5
10712,0.0,5
10712,0.0,5
10720,0.0,5
10728,0.0,5
10728,0.0,5
10752,0.0,5
10752,0.0,5
10760,0.0,5
10768,0.0,5
10792,0.0,5
10792,0.0,5
10800,0.0,5
10808,2.0,23
10808,0.0,5
10816,2.0,23
10832,0.0,5
10832,2.0,23
10832,0.0,5
10848,0.0,5
10848,0.0,5
10856,0.0,5
10872,0.0,5
10872,0.0,5
10872,0.0,5
10888,0.0,5
10896,0.0,5
10912,2.0,23
10912,0.0,5
10912,0.0,5
10912,0.0,5
10928,0.0,5
10936,0.0,5
10936,1.0,17
10952,0.0,5
10952,0.0,5
10952,0.0,5
10952,0.0,5
10968,0.0,5
10976,0.0,5
10976,0.0,5
10992,0.0,5
10992,0.0,5
10992,0.0,5
10992,0.0,5
11008,0.0,5
11016,0.0,5
11016,0.0,5
11032,2.0,23
11032,0.0,5
11032,0.0,5
11032,0.0,5
11048,0.0,5
11056,0.0,5
11056,0.0,5
11072,0.0,5
11072,0.0,5
11072,0.0,5
11088,0.0,5
11096,0.0,5
11096,0.0,5
11112,0.0,5
11112,0.0,5
11112,0.0,5
11136,0.0,5
11136,0.0,5
11152,0.0,5
11152,0.0,5
11176,0.0,5
11176,2.0,23
11176,0.0,5
11192,0.0,5
11192,0.0,5
11216,0.0,5
11216,0.0,5
11216,2.0,23
11216,0.0,5
11216,1.0,16
11232,0.0,5
11232,0.0,5
11256,0.0,5
11256,0.0,5
11256,0.0,5
11256,0.0,5
11256,0.0,5
11272,0.0,5
11296,0.0,5
11296,0.0,5
11296,0.0,5
11296,2.0,23
11296,0.0,5
11336,0.0,5
11336,0.0,5
11336,0.0,5
11376,0.0,5
11376,0.0,5
11376,0.0,5
11416,2.0,23
11440,2.0,21
11440,2.0,23
11480,2.0,23
11480,2.0,23
11504,1.0,16
11504,1.0,16
11504,1.0,16
11544,1.0,16
11568,1.0,16
11568,1.0,16
11600,1.0,12
11600,1.0,12
11608,1.0,16
11608,1.0,16
11632,1.0,16
11640,0.0,5
11664,1.0,12
11672,0.0,5
11680,0.0,5
11680,1.0,17
11704,1.0,17
11704,1.0,12
11720,0.0,5
11720,0.0,5
11736,1.0,17
11744,0.0,5
11744,0.0,5
11744,1.0,17
11760,0.0,5
11760,0.0,5
11784,0.0,5
11784,0.0,5
11800,0.0,5
11800,0.0,5
11800,1.0,17
11824,0.0,5
11824,0.0,5
11840,0.0,5
11840,0.0,5
11856,2.0,23
11864,0.0,5
11880,0.0,5
11896,0.0,5
11904,0.0,5
11920,0.0,5
11920,2.0,23
11928,2.0,23
11936,0.0,5
11944,0.0,5
11960,0.0,5
11960,0.0,5
11968,0.0,5
11976,0.0,5
11984,2.0,23
11984,0.0,5
12000,0.0,5
12000,0.0,5
12008,0.0,5
12008,2.0,23
12016,0.0,5
12024,0.0,5
12024,2.0,23
12024,0.0,5
12040,0.0,5
12040,0.0,5
12048,0.0,5
12048,0.0,5
12056,0.0,5
12064,0.0,5
12080,0.0,5
12080,0.0,5
12088,0.0,5
12088,0.0,5
12096,0.0,5
12104,0.0,5
12120,0.0,5
12120,0.0,5
12128,0.0,5
12128,0.0,5
12136,0.0,5
12144,0.0,5
12160,1.0,17
12160,0.0,5
12160,0.0,5
12168,0.0,5
12168,0.0,5
12176,0.0,5
12184,0.0,5
12200,0.0,5
12200,0.0,5
12208,2.0,23
12216,0.0,5
12240,0.0,5
12240,0.0,5
12256,0.0,5
12280,0.0,5
12296,0.0,5
12320,0.0,5
12336,0.0,5
12344,1.0,17
12344,2.0,23
12352,2.0,23
12352,2.0,23
12360,0.0,5
12368,2.0,23
12376,0.0,5
12384,0.0,5
12384,0.0,5
12392,0.0,5
12400,0.0,5
12408,0.0,5
12424,2.0,23
12424,0.0,5
12424,0.0,5
12432,0.0,5
12448,0.0,3
12448,0.0,5
12472,0.0,3
12536,2.0,23
12544,1.0,15
12560,0.0,3
12568,2.0,21
12592,2.0,21
12592,0.0,3
12600,2.0,21
12608,1.0,17
12616,0.0,3
12616,2.0,21
12624,0.0,3
12640,0.0,3
12648,0.0,5
12656,1.0,12
12688,1.0,12
12704,4.0,41
12712,1.0,12
12720,1.0,12
12736,1.0,12
12744,1.0,12
12752,1.0,12
12776,0.0,3
12784,1.0,12
12800,1.0,12
12808,1.0,12
12816,1.0,12
12824,1.0,10
12824,0.0,3
12832,1.0,12
12848,0.0,3
12848,0.0,3
12856,0.0,5
12864,3.0,40
12872,0.0,5
12880,0.0,3
12888,0.0,3
12888,0.0,5
12904,0.0,3
12912,0.0,3
12928,0.0,3
12960,2.0,23
12968,2.0,23
12984,0.0,3
12992,2.0,23
12992,0.0,3
13008,0.0,3
13016,0.0,3
13016,0.0,3
13032,2.0,23
13040,1.0,14
13040,2.0,21
13048,0.0,5
13056,0.0,5
13056,0.0,5
13056,2.0,21
13072,0.0,5
13080,0.0,5
13080,0.0,5
13088,0.0,5
13120,0.0,5
13152,1.0,12
13152,1.0,12
13152,1.0,12
13168,1.0,12
13176,1.0,12
13184,1.0,12
13192,3.0,35
